id,year,title,authors,venue,category,publication_type,doi,arxiv_id,url,open_pdf_url,citation_count,source,source_query,status,notes,abbreviation,paper_label,paper_url,code_weights_label,code_weights_url,awesome_section
model_msradam_terramind_nyc_adapters,2026,TerraMind-NYC-Adapters,msradam,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/msradam/TerraMind-NYC-Adapters,,,catalogue/models,local model JSON catalogue,candidate_adapter_model,local_id: model_msradam_terramind_nyc_adapters; developer: msradam; input_modality: earth-observation; discovered_via: hugging-face; tags: peft; safetensors; earth-observation; geospatial; sentinel-2; sentinel-1; lora; nyc; new-york; terramind; amd; rocm; image-segmentation; base_model:ibm-esa-geospatial/TerraMind-1.0-base; base_model:adapter:ibm-esa-geospatial/TerraMind-1.0-base; license:apache-2.0; region:us; base_model: ibm-esa-geospatial/TerraMind-1.0-base; adapter:ibm-esa-geospatial/TerraMind-1.0-base,,,,weights,https://huggingface.co/msradam/TerraMind-NYC-Adapters,Model catalogue
model_mvrl_geosynth_canny,2024,GeoSynth-Canny,MVRL,Hugging Face model card,foundation_models,model_card,,2302.05543,https://huggingface.co/MVRL/GeoSynth-Canny,,,catalogue/models,local model JSON catalogue,candidate_adapter_model,local_id: model_mvrl_geosynth_canny; developer: MVRL; input_modality: satellite-imagery; discovered_via: hugging-face; tags: diffusers; safetensors; controlnet; stable-diffusion; satellite-imagery; Canny; image-to-image; arxiv:2302.05543; base_model:stabilityai/stable-diffusion-2-1-base; base_model:adapter:stabilityai/stable-diffusion-2-1-base; license:apache-2.0; region:us; base_model: stabilityai/stable-diffusion-2-1-base; adapter:stabilityai/stable-diffusion-2-1-base,,,,weights,https://huggingface.co/MVRL/GeoSynth-Canny,Model catalogue
model_mvrl_geosynth_osm,2024,GeoSynth-OSM,MVRL,Hugging Face model card,foundation_models,model_card,,2302.05543,https://huggingface.co/MVRL/GeoSynth-OSM,,,catalogue/models,local model JSON catalogue,candidate_adapter_model,local_id: model_mvrl_geosynth_osm; developer: MVRL; input_modality: satellite-imagery; discovered_via: hugging-face; tags: diffusers; safetensors; controlnet; stable-diffusion; satellite-imagery; OSM; image-to-image; arxiv:2302.05543; base_model:stabilityai/stable-diffusion-2-1-base; base_model:adapter:stabilityai/stable-diffusion-2-1-base; license:apache-2.0; region:us; base_model: stabilityai/stable-diffusion-2-1-base; adapter:stabilityai/stable-diffusion-2-1-base,,,,weights,https://huggingface.co/MVRL/GeoSynth-OSM,Model catalogue
model_mvrl_sat2sound,2026,sat2sound,MVRL,Hugging Face model card,foundation_models,model_card,,2505.13777,https://huggingface.co/MVRL/sat2sound,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_mvrl_sat2sound; developer: MVRL; input_modality: satellite-imagery; discovered_via: hugging-face; tags: satellite-imagery; audio; multimodal; contrastive-learning; soundscape; remote-sensing; arxiv:2505.13777; license:mit; region:us,,,,weights,https://huggingface.co/MVRL/sat2sound,Model catalogue
model_mvrl_vectorsynth,2026,VectorSynth,MVRL,Hugging Face model card,foundation_models,model_card,,2511.07744,https://huggingface.co/MVRL/VectorSynth,,,catalogue/models,local model JSON catalogue,candidate_adapter_model,local_id: model_mvrl_vectorsynth; developer: MVRL; input_modality: satellite-imagery; discovered_via: hugging-face; tags: diffusers; safetensors; controlnet; stable-diffusion; satellite-imagery; osm; image-to-image; arxiv:2511.07744; base_model:stabilityai/stable-diffusion-2-1-base; base_model:adapter:stabilityai/stable-diffusion-2-1-base; license:apache-2.0; endpoints_compatible; diffusers:StableDiffusionControlNetPipeline; region:us; base_model: stabilityai/stable-diffusion-2-1-base; adapter:stabilityai/stable-diffusion-2-1-base,,,,weights,https://huggingface.co/MVRL/VectorSynth,Model catalogue
model_mvrl_vectorsynth_cosa,2026,VectorSynth-COSA,MVRL,Hugging Face model card,foundation_models,model_card,,2511.07744,https://huggingface.co/MVRL/VectorSynth-COSA,,,catalogue/models,local model JSON catalogue,candidate_adapter_model,local_id: model_mvrl_vectorsynth_cosa; developer: MVRL; input_modality: satellite-imagery; discovered_via: hugging-face; tags: diffusers; safetensors; controlnet; stable-diffusion; satellite-imagery; osm; image-to-image; arxiv:2511.07744; base_model:stabilityai/stable-diffusion-2-1-base; base_model:adapter:stabilityai/stable-diffusion-2-1-base; license:apache-2.0; endpoints_compatible; diffusers:StableDiffusionControlNetPipeline; region:us; base_model: stabilityai/stable-diffusion-2-1-base; adapter:stabilityai/stable-diffusion-2-1-base,,,,weights,https://huggingface.co/MVRL/VectorSynth-COSA,Model catalogue
model_mvrl_vectorsynth_git10m,2026,VectorSynth-GiT10M,MVRL,Hugging Face model card,foundation_models,model_card,,2511.07744,https://huggingface.co/MVRL/VectorSynth-GiT10M,,,catalogue/models,local model JSON catalogue,candidate_adapter_model,local_id: model_mvrl_vectorsynth_git10m; developer: MVRL; input_modality: satellite-imagery; discovered_via: hugging-face; tags: diffusers; safetensors; controlnet; stable-diffusion; satellite-imagery; osm; image-to-image; arxiv:2511.07744; base_model:stabilityai/stable-diffusion-2-1-base; base_model:adapter:stabilityai/stable-diffusion-2-1-base; license:apache-2.0; endpoints_compatible; diffusers:StableDiffusionControlNetPipeline; region:us; base_model: stabilityai/stable-diffusion-2-1-base; adapter:stabilityai/stable-diffusion-2-1-base,,,,weights,https://huggingface.co/MVRL/VectorSynth-GiT10M,Model catalogue
model_naturecodeproject_earth,2026,earth,naturecodeproject,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/naturecodeproject/earth,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_naturecodeproject_earth; developer: naturecodeproject; input_modality: earth-observation; discovered_via: hugging-face; tags: pytorch; earth-observation; remote-sensing; forest-monitoring; climate; sentinel-2; vision-transformer; multi-modal; temporal; soil-prediction; carbon; image-segmentation; en; dataset:sentinel-2; dataset:global-forest-change; dataset:openlandmap; license:apache-2.0; region:us; datasets: sentinel-2; global-forest-change; openlandmap,,,,weights,https://huggingface.co/naturecodeproject/earth,Model catalogue
model_nrcan_planaura_1_0,2025,Planaura-1.0,NRCan,Hugging Face model card,foundation_models,model_card,,2310.18660,https://huggingface.co/NRCan/Planaura-1.0,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_nrcan_planaura_1_0; developer: NRCan; input_modality: earth-observation; discovered_via: hugging-face; tags: change-detection; hls; sentinel-2; foundation; earth-observation; geo-spatial; canadian; image-feature-extraction; en; arxiv:2310.18660; base_model:ibm-nasa-geospatial/Prithvi-EO-1.0-100M; base_model:finetune:ibm-nasa-geospatial/Prithvi-EO-1.0-100M; license:other; region:us; base_model: ibm-nasa-geospatial/Prithvi-EO-1.0-100M; finetune:ibm-nasa-geospatial/Prithvi-EO-1.0-100M,,,,weights,https://huggingface.co/NRCan/Planaura-1.0,Model catalogue
model_nthh_prithvi_eo_tiny_onnx,2026,prithvi-eo-tiny-onnx,nthh,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/nthh/prithvi-eo-tiny-onnx,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_nthh_prithvi_eo_tiny_onnx; developer: nthh; discovered_via: hugging-face; tags: onnx; remote-sensing; foundation-model; geospatial; base_model:ibm-nasa-geospatial/Prithvi-EO-2.0-tiny-TL; base_model:quantized:ibm-nasa-geospatial/Prithvi-EO-2.0-tiny-TL; license:apache-2.0; region:us; base_model: ibm-nasa-geospatial/Prithvi-EO-2.0-tiny-TL; quantized:ibm-nasa-geospatial/Prithvi-EO-2.0-tiny-TL,,,,weights,https://huggingface.co/nthh/prithvi-eo-tiny-onnx,Model catalogue
model_nutonic_lspace,2026,lspace,NuTonic,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/NuTonic/lspace,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_nutonic_lspace; developer: NuTonic; input_modality: earth-observation; discovered_via: hugging-face; tags: transformers; safetensors; lfm2_vl; image-text-to-text; satellite; geospatial; vision-language; lfm; liquid-ai; earth-observation; multi-image; conversational; base_model:LiquidAI/LFM2.5-VL-450M; base_model:finetune:LiquidAI/LFM2.5-VL-450M; license:apache-2.0; endpoints_compatible; region:us; base_model: LiquidAI/LFM2.5-VL-450M; finetune:LiquidAI/LFM2.5-VL-450M,,,,weights,https://huggingface.co/NuTonic/lspace,Model catalogue
model_openclimatefix_dgmr,2022,dgmr,openclimatefix,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/openclimatefix/dgmr,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_openclimatefix_dgmr; developer: openclimatefix; discovered_via: hugging-face; tags: transformers; pytorch; nowcasting; forecasting; timeseries; remote-sensing; gan; license:mit; endpoints_compatible; region:us,,,,weights,https://huggingface.co/openclimatefix/dgmr,Model catalogue
model_openclimatefix_models_dgmr,2025,dgmr,openclimatefix-models,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/openclimatefix-models/dgmr,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_openclimatefix_models_dgmr; developer: openclimatefix-models; discovered_via: hugging-face; tags: pytorch; nowcasting; forecasting; timeseries; remote-sensing; gan; license:mit; region:us,,,,weights,https://huggingface.co/openclimatefix-models/dgmr,Model catalogue
model_openclimatefix_power_perceiver,2022,power_perceiver,openclimatefix,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/openclimatefix/power_perceiver,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_openclimatefix_power_perceiver; developer: openclimatefix; discovered_via: hugging-face; tags: transformers; pytorch; nowcasting; forecasting; timeseries; remote-sensing; gan; license:mit; endpoints_compatible; region:us,,,,weights,https://huggingface.co/openclimatefix/power_perceiver,Model catalogue
model_ozlabs_siad_wm_medium,2026,siad-wm-medium,OzLabs,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/OzLabs/siad-wm-medium,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_ozlabs_siad_wm_medium; developer: OzLabs; input_modality: earth-observation; discovered_via: hugging-face; tags: transformers; safetensors; siad-world-model; world-model; satellite-imagery; earth-observation; pytorch; image-to-image; license:apache-2.0; endpoints_compatible; region:us,,,,weights,https://huggingface.co/OzLabs/siad-wm-medium,Model catalogue
model_ozlabs_siad_wm_small,2026,siad-wm-small,OzLabs,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/OzLabs/siad-wm-small,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_ozlabs_siad_wm_small; developer: OzLabs; input_modality: earth-observation; discovered_via: hugging-face; tags: transformers; safetensors; siad-world-model; world-model; satellite-imagery; earth-observation; pytorch; image-to-image; license:apache-2.0; endpoints_compatible; region:us,,,,weights,https://huggingface.co/OzLabs/siad-wm-small,Model catalogue
model_paperuploadacount_eo_gym_4b,2026,EO-Gym-4B,paperuploadacount,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/paperuploadacount/EO-Gym-4B,,,catalogue/models,local model JSON catalogue,candidate_adapter_model,local_id: model_paperuploadacount_eo_gym_4b; developer: paperuploadacount; input_modality: earth-observation; discovered_via: hugging-face; tags: peft; safetensors; lora; qwen3-vl; vision-language; earth-observation; remote-sensing; visual-question-answering; tool-use; image-text-to-text; dataset:paperuploadacount/EO-Gym; base_model:Qwen/Qwen3-VL-4B-Instruct; base_model:adapter:Qwen/Qwen3-VL-4B-Instruct; license:other; region:us; base_model: Qwen/Qwen3-VL-4B-Instruct; adapter:Qwen/Qwen3-VL-4B-Instruct; datasets: paperuploadacount/EO-Gym,,,,weights,https://huggingface.co/paperuploadacount/EO-Gym-4B,Model catalogue
model_peterdudfield_power_perceiver,2022,power_perceiver,peterdudfield,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/peterdudfield/power_perceiver,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_peterdudfield_power_perceiver; developer: peterdudfield; discovered_via: hugging-face; tags: transformers; pytorch; nowcasting; forecasting; timeseries; remote-sensing; gan; license:mit; endpoints_compatible; region:us,,,,weights,https://huggingface.co/peterdudfield/power_perceiver,Model catalogue
model_peyterho_flood_depth_unet,2026,flood-depth-unet,peyterho,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/peyterho/flood-depth-unet,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_peyterho_flood_depth_unet; developer: peyterho; discovered_via: hugging-face; tags: segmentation-models-pytorch; flood-prediction; geospatial; climate; water-depth; regression; u-net; remote-sensing; image-segmentation; license:apache-2.0; region:us,,,,weights,https://huggingface.co/peyterho/flood-depth-unet,Model catalogue
model_prabhjotschugh_insar_phase_unwrapping_models,2026,InSAR-Phase-Unwrapping-Models,Prabhjotschugh,Hugging Face model card,foundation_models,model_card,,2605.00896,https://huggingface.co/Prabhjotschugh/InSAR-Phase-Unwrapping-Models,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_prabhjotschugh_insar_phase_unwrapping_models; developer: Prabhjotschugh; discovered_via: hugging-face; tags: pytorch; InSAR; phase-unwrapping; remote-sensing; geophysics; U-Net; ML4RS; ICLR2026; image-to-image; arxiv:2605.00896; license:cc-by-4.0; region:us,,,,weights,https://huggingface.co/Prabhjotschugh/InSAR-Phase-Unwrapping-Models,Model catalogue
model_pranilllllll_segformer_satellite_segementation,2025,segformer-satellite-segementation,Pranilllllll,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/Pranilllllll/segformer-satellite-segementation,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_pranilllllll_segformer_satellite_segementation; developer: Pranilllllll; input_modality: satellite-imagery; discovered_via: hugging-face; tags: transformers; safetensors; segformer; semantic-segmentation; satellite-imagery; remote-sensing; land-use; geospatial; nepal; kathmandu; image-segmentation; en; license:mit; endpoints_compatible; region:us,,,,weights,https://huggingface.co/Pranilllllll/segformer-satellite-segementation,Model catalogue
model_prof_freakenstein_test_gemma_isro,2024,test-gemma-isro,prof-freakenstein,Hugging Face model card,foundation_models,model_card,,2023.12345,https://huggingface.co/prof-freakenstein/test-gemma-isro,,,catalogue/models,local model JSON catalogue,candidate_adapter_model,local_id: model_prof_freakenstein_test_gemma_isro; developer: prof-freakenstein; discovered_via: hugging-face; tags: adapter-transformers; safetensors; gemma; text-classification; geospatial; amd-accelerated; natural-language-processing; command-generation; text-generation-inference; transformers; en; arxiv:2023.12345; license:mit; region:us,,,,weights,https://huggingface.co/prof-freakenstein/test-gemma-isro,Model catalogue
model_ra_hk1_spillvision_deeplab_keras,2026,spillvision-deeplab-keras,ra-hk1,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/ra-hk1/spillvision-deeplab-keras,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_ra_hk1_spillvision_deeplab_keras; developer: ra-hk1; input_modality: satellite-imagery; discovered_via: hugging-face; tags: keras; oil-spill-detection; semantic-segmentation; satellite-imagery; remote-sensing; deeplabv3plus; tensorflow; image-segmentation; region:us,,,,weights,https://huggingface.co/ra-hk1/spillvision-deeplab-keras,Model catalogue
model_rafavidal1709_s2srgan7x,2025,S2SRGAN7X,rafavidal1709,Hugging Face model card,foundation_models,model_card,,,https://huggingface.co/rafavidal1709/S2SRGAN7X,,,catalogue/models,local model JSON catalogue,candidate_model,local_id: model_rafavidal1709_s2srgan7x; developer: rafavidal1709; input_modality: satellite-imagery; discovered_via: hugging-face; tags: pytorch; super-resolution; satellite-imagery; GAN; license:apache-2.0; region:us,,,,weights,https://huggingface.co/rafavidal1709/S2SRGAN7X,Model catalogue
